Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lesotho,LSO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.277242776,4.668273929,5.55962458,5.053193461,4.950331117,7.044675699,6.40953826,5.437077824,6.688505005
Late-demographic dividend,LTE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.068030338,0.065281886,0.062109765,0.043718297,0.035431766,0.05903219,0.045378225,,
Lithuania,LTU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Luxembourg,LUX,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Latvia,LVA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
"Macao SAR, China",MAC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
St. Martin (French part),MAF,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Morocco,MAR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.396719511,1.874376771,2.079984781,0.652413486,0.592828129,1.522102448,0.710644112,1.097737096,0.542077376
Monaco,MCO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Moldova,MDA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.79019187,3.109656135,2.415091397,2.203209528,2.769563973,4.405979515,4.278500667,6.072955682,6.192397195
Madagascar,MDG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,6.189029363,5.432815253,6.0755973,5.650193279,5.370874953,10.26069882,7.587161041,6.716011049,8.074845397
Maldives,MDV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.631752674,0.55985642,1.046607584,2.675747505,1.385569694,9.159603353,2.405767851,2.200484733,3.436854621
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.768928393,0.929802277,0.907300074,0.926727655,0.849201405,0.984979989,0.994109457,0.685796907,0.726420006
Mexico,MEX,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.027141564,0.074719927,0.065021114,0.044876477,0.041521839,0.073268276,0.044039364,0.034672021,0.025821569
Marshall Islands,MHL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,23.56096105,4.919388561,27.76166966,20.30624156,23.34789376,63.74827733,37.7138123,48.19201539,40.71285034
Middle income,MIC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.262058032,0.265954581,0.24703251,0.222382508,0.212092318,0.286736916,0.248235366,0.298301497,0.321702166
North Macedonia,MKD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.19872776,1.642814651,1.380788893,1.40170049,1.168634293,2.388005086,2.534033242,1.688283826,2.770306302
Mali,MLI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,7.860337019,7.362164054,7.637571797,7.840365074,9.183925826,7.852802289,6.48984921,5.563000775,5.454332162
Malta,MLT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Myanmar,MMR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.032191927,2.492395226,2.411488164,2.594315596,2.815107385,3.704424736,2.309071993,1.636770577,1.741328223
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.551405551,1.844752003,1.858606487,2.019267543,1.882083583,2.150657391,2.246314247,1.622631416,1.744888125
