Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,698.6607376,718.5795349,755.3513042,826.03866,844.8700394,848.4367662,896.8135349,953.6539285,976.9499855
IDA only,IDX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,353.4760981,359.1841096,361.5427206,364.0750116,367.3391995,366.8234532,372.682663,372.9341769,
Isle of Man,IMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,622.339884,627.273531,648.0147183,668.3033702,666.9773475,632.2398285,676.8142935,727.9022001,754.1795779
Not classified,INX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2825.981206,2932.304153,2854.858205,2820.44138,2747.901581,2633.976912,2689.363337,2600.157406,2469.56829
"Iran, Islamic Rep.",IRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2736.744129,2860.597018,3028.216407,2911.055564,3188.803985,3252.605471,3336.190691,3266.122487,
Iraq,IRQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,998.3495453,1076.62803,1185.881063,1287.123645,1319.439512,1143.126264,1275.011388,1411.588699,
Iceland,ISL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,16910.72123,15701.47301,16234.98296,17346.75027,16700.592,16083.60997,15779.65307,15806.78484,15379.20099
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2607.844,2569.217183,2481.516023,2490.06554,2407.975003,2453.627032,2432.550927,2501.420643,2459.625295
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2533.023545,2511.463531,2557.325355,2503.34986,2494.026598,2313.100062,2531.086988,2411.651724,2298.030208
Jamaica,JAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,903.4358947,998.7970539,919.6677034,1031.753375,1075.718554,795.4360756,880.7061677,968.8794198,
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,903.433667,887.6167594,917.0415684,869.2120051,811.583012,754.9438317,725.4586619,754.3055031,
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3400.592711,3370.887796,3391.050415,3343.054128,3261.620249,3046.854807,3196.03971,3129.658617,3039.141261
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3050.943855,3389.097318,3404.267075,3814.138734,3753.157933,3388.387891,3540.400298,3506.54555,3650.547593
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,530.458901,533.4077785,538.6069039,546.4952967,543.8831872,534.7539575,539.7786432,541.1280499,544.940572
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,659.1277037,624.3534801,609.7055985,707.0811911,609.881987,562.2891527,595.8332224,645.0142462,
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,379.745574,412.7476524,418.9536163,440.9496259,489.367825,516.1167177,501.3309772,501.6441362,
Kiribati,KIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
St. Kitts and Nevis,KNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5239.003454,5390.840426,5467.82225,5531.779574,5334.673859,5195.910111,5513.628306,5411.974777,5336.92486
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,9731.544496,9684.891356,9526.71485,9772.008833,8352.780241,8871.940725,8570.593912,9129.597986,
Latin America & Caribbean (excluding high income),LAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1300.854009,1276.489163,1263.711105,1248.540068,1255.038037,1178.537194,1239.766434,1270.319901,1440.726135
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,602.3395488,754.1302558,811.8412303,805.8820107,782.6903084,701.7287906,727.4147174,815.0865404,
Lebanon,LBN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1284.150182,1356.177023,1475.80821,1431.813561,1486.475749,1249.321463,972.8063504,617.482999,
Liberia,LBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Libya,LBY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3230.977572,3118.867678,3485.709594,3055.563904,3413.933852,1687.139661,2368.630389,2539.198138,
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Latin America & Caribbean,LCN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1388.698468,1355.898472,1337.785751,1303.59561,1313.005003,1218.336474,1288.240044,1325.27039,1460.755325
Least developed countries: UN classification,LDC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,344.0671493,348.9341159,351.8528931,351.8315713,355.6634891,356.2826742,363.0835443,365.2763806,
Low income,LIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,339.6071087,335.887156,357.7806346,351.7568148,353.3890296,352.4249995,354.1133977,352.4549805,
Liechtenstein,LIE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,501.472735,542.5323335,514.1916948,508.4992767,523.4233935,511.0663638,527.1168098,473.9208256,
Lower middle income,LMC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,550.0545576,561.5324037,575.5919148,587.6336971,591.0239757,570.649994,598.9379364,626.5502854,
Low & middle income,LMY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1139.014492,1138.835815,1164.050192,1190.410609,1215.412764,1201.182604,1264.599208,1284.74826,
Lesotho,LSO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
Late-demographic dividend,LTE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2187.060119,2185.690396,2234.015769,2316.470318,2362.796769,2378.451334,2528.668556,2556.029708,2528.028569
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2420.605551,2504.983838,2653.399843,2711.161868,2707.607647,2674.068404,2774.319795,2453.939933,2437.046012
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,6548.759621,6342.68338,6313.353712,6414.364783,6376.866966,5435.815706,5631.087257,4862.947408,4592.379793
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2155.852207,2172.438847,2265.216939,2403.499818,2343.515819,2251.382501,2375.518507,2256.119045,2247.812459
"Macao SAR, China",MAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
St. Martin (French part),MAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,
