Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cambodia,KHM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,0.2,1.4,1.4,1.4,1.4
Kiribati,KIR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8
St. Kitts and Nevis,KNA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,4,4,4,4,4
"Korea, Rep.",KOR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1,1.6,1.6,1.6,2.4,2.5,2.5,2.5,2.5
Kuwait,KWT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,1.5,1.5,1.5,1.4,1.4,1.4,1.4,3.2
Latin America & Caribbean (excluding high income),LAC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,3.051781934,8.304859351,8.78528882,16.55672468,17.30419064,17.32569082,17.32569082,18.29906265,18.29906265
Lao PDR,LAO,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Lebanon,LBN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Liberia,LBR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Libya,LBY,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
St. Lucia,LCA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Latin America & Caribbean,LCN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.974187896,7.912962855,8.503431257,16.50298346,19.36372472,19.58800547,19.84760971,21.27362992,21.27120659
Least developed countries: UN classification,LDC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,4.208369943,4.29431629,4.353789539,4.440836015,4.083004462,4.100995769,4.126687326,4.126687326,4.145315066
Low income,LIC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.010703073,1.348186184,1.500518986,1.462435785,1.172042579,1.194465968,1.239140011,1.239140011,1.239140011
Liechtenstein,LIE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Sri Lanka,LKA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lower middle income,LMC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.385511089,2.392202509,2.399011391,2.449580854,2.409241048,2.427588477,2.476497839,2.475971394,2.48626909
Low & middle income,LMY,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.449966386,3.667919682,3.885493797,5.721120608,5.842451029,6.012235209,6.07405769,6.292408725,6.298500488
Lesotho,LSO,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Late-demographic dividend,LTE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,5.651463178,6.5563858,6.899996488,11.55356949,13.56423271,14.33138735,14.3658365,14.82412728,14.83000322
Lithuania,LTU,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,16.3,21.5,25.6,25.6,25.6,25.6,25.6,25.6,25.6
Luxembourg,LUX,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Latvia,LVA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,16.9,16,16,16,16,16,16,16,16
"Macao SAR, China",MAC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
St. Martin (French part),MAF,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.8,96.6,96.4,96.4,96.4,96.4,96.4,96.4,96.4
Morocco,MAR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.3,0.4,0.3,0.3,0.3,0.7,0.7,0.7,0.7
Monaco,MCO,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.7
Moldova,MDA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Madagascar,MDG,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.4,0.4,0.8,0.7,0.7,0.9,0.9,0.9,0.9
Maldives,MDV,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.105174348,1.060430894,1.138529658,1.262781321,1.282275933,1.32683446,1.36180827,1.411088997,1.435523046
Mexico,MEX,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.9,21.8,21.8,21.6,21.6,21.6,21.6,21.6,21.6
Marshall Islands,MHL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Middle income,MIC,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.537113292,3.80837876,4.029903214,5.978982531,6.195309053,6.376226613,6.439344692,6.674192552,6.680744559
North Macedonia,MKD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Mali,MLI,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
