Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Libya,LBY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
St. Lucia,LCA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Latin America & Caribbean,LCN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,75.30237492,75.32191673,75.37094706,75.41303282,75.48826567,75.50912046,75.35588689,75.21368485,
Least developed countries: UN classification,LDC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,27.00145591,27.21528756,27.42876872,27.65798598,27.90249999,28.12067546,28.33948225,28.47206454,
Low income,LIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,24.18121308,24.73885749,25.32074956,25.99323612,26.71071369,27.41627689,28.09101496,28.60294834,
Liechtenstein,LIE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100,100,100,100,100,100,100,100,
Sri Lanka,LKA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,47.28864635,47.51605689,47.75351269,48.00170885,47.82528978,47.5914243,47.35929945,47.12753287,
Lower middle income,LMC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,57.74320093,58.70042049,59.64120868,60.56471504,61.46061205,62.3224142,63.17350646,63.79932676,
Low & middle income,LMY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,63.6309673,64.46452291,65.28628952,66.09108439,66.87856393,67.62801388,68.27969798,68.80597107,
Lesotho,LSO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,22.9609405,23.84411915,24.73946927,25.65078525,26.57769304,27.52168366,27.86573298,28.21748742,
Late-demographic dividend,LTE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Lithuania,LTU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,92.3355913,93.99288117,94.44230919,94.87325128,94.89748745,94.92379327,94.95175037,94.98149647,
Luxembourg,LUX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.62786079,99.58425066,99.5432264,99.50460385,99.51253086,99.52006544,99.52723298,99.53408196,
Latvia,LVA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.11897314,95.40130649,95.6848313,95.96928524,96.25441325,96.53996132,96.8256719,97.11127226,
"Macao SAR, China",MAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.99698206,99.99912996,100,100,100,100,100,100,
St. Martin (French part),MAF,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.6667373,96.66040855,96.6540798,96.64775105,96.64142231,96.63509356,96.62876481,96.62876481,
Morocco,MAR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,68.28291293,69.90109036,71.5253187,73.15412325,73.58407581,73.91218021,74.59271296,74.82419935,
Monaco,MCO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100,100,100,100,100,100,100,100,
Moldova,MDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,72.77373178,73.10594471,73.44444414,73.7892172,74.13972218,74.49593776,74.85757103,75.22434212,
Madagascar,MDG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,17.38623608,18.02669007,18.6844477,19.35982306,20.05256514,20.76353332,21.49212838,22.23922328,
Maldives,MDV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,77.56758956,77.89440398,78.20479367,78.36349075,78.49522266,78.57864644,78.54247637,78.48211112,
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,42.16216394,42.31975779,42.47569959,42.63002405,42.78274366,42.89210182,42.96604199,43.03787942,
Marshall Islands,MHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Middle income,MIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
North Macedonia,MKD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,80.37824533,80.3958472,80.41636945,80.3237909,80.35073391,80.38050306,80.41318215,80.44702587,
Mali,MLI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Malta,MLT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.89585035,99.87821912,99.86058505,99.84295232,99.82531973,99.80768555,99.79004774,99.77241553,
Myanmar,MMR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,50.03127442,51.41780379,52.82257444,54.24494059,55.68369447,56.77102584,57.32547563,57.39649937,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,58.15573034,58.8765471,59.54316489,60.18135083,60.68157686,61.07580175,61.4666019,62.01163582,
