Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.5902439,77.64146341,78.09268293,78.24390244,78.64634146,78.59512195,76.94390244,77.84390244,78.4902439
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.592,64.162,64.766,65.257,65.741,65.969,65.33,66.897,67.315
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.57089662,80.95308081,80.93030979,81.03175101,81.31945249,80.44147547,80.30719644,80.71298184,81.41145038
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.74499311,60.98618367,61.22968269,61.78250831,62.13795455,62.06636829,61.60868104,62.70227157,63.34994478
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4804878,81.42926829,81.63170732,81.73414634,81.98292683,81.93170732,81.88536585,81.18780488,81.68536585
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.48,66.657,67.06,66.965,67.009,66.924,64.904,67.148,67.316
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.32195122,82.57317073,82.57560976,82.67560976,82.82682927,82.17560976,82.32439024,82.12926829,82.92926829
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.79268293,81.99268293,82.14390244,82.29268293,82.44390244,82.64390244,82.84390244,82.94390244,83.14390244
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.306,65.576,65.761,65.943,66.196,65.878,66.152,66.961,67.198
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.336,66.583,66.816,67.043,67.337,67.073,67.072,67.713,68.337
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.95609756,81.15609756,81.25609756,81.25609756,81.36912195,80.3317561,80.64731707,81.01121951,81.23809756
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.241,73.136,73.435,73.985,74.165,73.509,71.635,74.141,74.496
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.175,63.522,63.829,64.138,64.455,64.309,64.286,65.246,65.498
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.668,82.741,82.858,83.028,83.183,83.07,80.274,83.517,83.553
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.899,58.49,58.715,59.043,59.379,59.35,59.373,60.432,60.74
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.971,63.386,63.708,64.034,64.427,64.418,63.847,64.859,65.86
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.071,60.619,61.148,61.652,62.161,61.343,61.653,63.605,64.085
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.635,61.081,61.481,61.915,62.297,62.141,62.447,63.355,63.707
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.03658537,81.38780488,81.28780488,81.78780488,81.63902439,81.28780488,80.08292683,80.78780488,81.53658537
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.037,75.01,74.977,74.957,74.971,75.019,74.522,75.151,75.205
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.47902439,71.83853659,71.93219512,71.96756098,71.94439024,71.85073171,71.81390244,71.5404878,71.5497561
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.915,71.215,71.583,71.496,71.639,69.971,67.858,71.206,72.602
